arch,dtype,state_dtype,b,sq,num_k_heads,num_v_heads,head_k_dim,head_v_dim,NUM_BLOCKS_PER_V_DIM,NUM_WARPS,WARP_THREADS_K,duration
gfx950,torch.bfloat16,torch.float32,104,1,16,32,128,128,4,4,8,79.25999999999976
gfx950,torch.bfloat16,torch.float32,105,1,16,32,128,128,4,4,8,80.38000000000011
gfx950,torch.bfloat16,torch.float32,106,1,16,32,128,128,8,4,16,80.72000000000025
gfx950,torch.bfloat16,torch.float32,107,1,16,32,128,128,8,2,8,81.48000000000002
gfx950,torch.bfloat16,torch.float32,108,1,16,32,128,128,4,4,8,81.73949999999968
gfx950,torch.bfloat16,torch.float32,109,1,16,32,128,128,8,2,8,83.0600000000004
gfx950,torch.bfloat16,torch.float32,110,1,16,32,128,128,8,2,8,83.41999999999962
gfx950,torch.bfloat16,torch.float32,111,1,16,32,128,128,8,2,8,84.01999999999998
gfx950,torch.bfloat16,torch.float32,112,1,16,32,128,128,4,4,8,84.91999999999916
gfx950,torch.bfloat16,torch.float32,113,1,16,32,128,128,4,4,8,85.69999999999891
gfx950,torch.bfloat16,torch.float32,114,1,16,32,128,128,4,4,8,85.49999999999955
gfx950,torch.bfloat16,torch.float32,115,1,16,32,128,128,4,4,8,87.00000000000045
gfx950,torch.bfloat16,torch.float32,116,1,16,32,128,128,4,4,8,87.34000000000015
gfx950,torch.bfloat16,torch.float32,117,1,16,32,128,128,4,4,8,88.37999999999965
gfx950,torch.bfloat16,torch.float32,118,1,16,32,128,128,4,4,8,88.77999999999975
gfx950,torch.bfloat16,torch.float32,119,1,16,32,128,128,4,4,8,90.05999999999995
gfx950,torch.bfloat16,torch.float32,120,1,16,32,128,128,4,4,8,89.18000000000029
gfx950,torch.bfloat16,torch.float32,121,1,16,32,128,128,4,4,8,91.38000000000011
gfx950,torch.bfloat16,torch.float32,122,1,16,32,128,128,4,4,8,91.28049999999985
gfx950,torch.bfloat16,torch.float32,123,1,16,32,128,128,8,2,8,92.51999999999953
gfx950,torch.bfloat16,torch.float32,124,1,16,32,128,128,4,4,8,92.76000000000022
gfx950,torch.bfloat16,torch.float32,125,1,16,32,128,128,4,4,8,93.76050000000032
gfx950,torch.bfloat16,torch.float32,126,1,16,32,128,128,4,4,8,93.5005000000001
gfx950,torch.bfloat16,torch.float32,127,1,16,32,128,128,4,4,8,95.03999999999951
gfx950,torch.bfloat16,torch.float32,128,1,16,32,128,128,4,4,8,95.12100000000055
gfx950,torch.bfloat16,torch.float32,1,1,16,64,128,128,8,4,16,6.118999999999687
gfx950,torch.bfloat16,torch.float32,2,1,16,64,128,128,8,4,16,8.059499999999389
gfx950,torch.bfloat16,torch.float32,3,1,16,64,128,128,8,4,16,9.759000000000015
gfx950,torch.bfloat16,torch.float32,4,1,16,64,128,128,8,4,16,11.03899999999976
gfx950,torch.bfloat16,torch.float32,5,1,16,64,128,128,4,4,8,12.899000000000342
gfx950,torch.bfloat16,torch.float32,6,1,16,64,128,128,4,4,8,14.238999999999578
gfx950,torch.bfloat16,torch.float32,7,1,16,64,128,128,4,4,8,15.719499999999243
gfx950,torch.bfloat16,torch.float32,8,1,16,64,128,128,2,4,16,17.41900000000078
gfx950,torch.bfloat16,torch.float32,9,1,16,64,128,128,8,4,16,19.119000000000597
gfx950,torch.bfloat16,torch.float32,10,1,16,64,128,128,8,4,16,20.47899999999936
gfx950,torch.bfloat16,torch.float32,11,1,16,64,128,128,8,4,16,21.85899999999947
gfx950,torch.bfloat16,torch.float32,12,1,16,64,128,128,8,4,16,23.279500000000553
gfx950,torch.bfloat16,torch.float32,13,1,16,64,128,128,4,4,8,24.55999999999949
gfx950,torch.bfloat16,torch.float32,14,1,16,64,128,128,4,4,8,25.899500000000444
gfx950,torch.bfloat16,torch.float32,15,1,16,64,128,128,4,4,8,27.179000000000087
gfx950,torch.bfloat16,torch.float32,16,1,16,64,128,128,8,2,8,28.519999999999527
gfx950,torch.bfloat16,torch.float32,17,1,16,64,128,128,4,4,8,30.099499999999352
gfx950,torch.bfloat16,torch.float32,18,1,16,64,128,128,8,2,8,31.459500000000844
gfx950,torch.bfloat16,torch.float32,19,1,16,64,128,128,8,2,8,32.839999999999236
gfx950,torch.bfloat16,torch.float32,20,1,16,64,128,128,4,4,8,34.259500000000116
gfx950,torch.bfloat16,torch.float32,21,1,16,64,128,128,4,4,8,35.55899999999929
gfx950,torch.bfloat16,torch.float32,22,1,16,64,128,128,8,2,8,36.97950000000037
gfx950,torch.bfloat16,torch.float32,23,1,16,64,128,128,8,2,8,38.27949999999964
gfx950,torch.bfloat16,torch.float32,24,1,16,64,128,128,8,2,8,39.759000000000015
gfx950,torch.bfloat16,torch.float32,25,1,16,64,128,128,8,2,8,41.09900000000016
gfx950,torch.bfloat16,torch.float32,26,1,16,64,128,128,8,2,8,42.41949999999997
gfx950,torch.bfloat16,torch.float32,27,1,16,64,128,128,8,2,8,43.818999999999505
gfx950,torch.bfloat16,torch.float32,28,1,16,64,128,128,8,2,8,45.29999999999927
gfx950,torch.bfloat16,torch.float32,29,1,16,64,128,128,8,2,8,46.37950000000001
gfx950,torch.bfloat16,torch.float32,30,1,16,64,128,128,8,2,8,47.779999999999745
gfx950,torch.bfloat16,torch.float32,31,1,16,64,128,128,8,2,8,48.9994999999999
gfx950,torch.bfloat16,torch.float32,32,1,16,64,128,128,4,4,8,50.23949999999968
gfx950,torch.bfloat16,torch.float32,33,1,16,64,128,128,4,4,8,51.720000000000255
gfx950,torch.bfloat16,torch.float32,34,1,16,64,128,128,4,4,8,53.439000000000306
gfx950,torch.bfloat16,torch.float32,35,1,16,64,128,128,4,4,8,54.71950000000015
gfx950,torch.bfloat16,torch.float32,36,1,16,64,128,128,8,2,8,56.19999999999982
gfx950,torch.bfloat16,torch.float32,37,1,16,64,128,128,4,4,8,57.71950000000015
gfx950,torch.bfloat16,torch.float32,38,1,16,64,128,128,8,2,8,58.95899999999983
gfx950,torch.bfloat16,torch.float32,39,1,16,64,128,128,8,2,8,60.339500000000044
gfx950,torch.bfloat16,torch.float32,40,1,16,64,128,128,4,4,8,61.80000000000109
gfx950,torch.bfloat16,torch.float32,41,1,16,64,128,128,4,4,8,63.11999999999989
gfx950,torch.bfloat16,torch.float32,42,1,16,64,128,128,4,4,8,64.61949999999979
gfx950,torch.bfloat16,torch.float32,43,1,16,64,128,128,4,4,8,65.8789999999999
gfx950,torch.bfloat16,torch.float32,44,1,16,64,128,128,8,2,8,67.60000000000036
gfx950,torch.bfloat16,torch.float32,45,1,16,64,128,128,4,4,8,69.03949999999986
gfx950,torch.bfloat16,torch.float32,46,1,16,64,128,128,4,4,8,70.89950000000044
gfx950,torch.bfloat16,torch.float32,47,1,16,64,128,128,4,4,8,71.4994999999999
gfx950,torch.bfloat16,torch.float32,48,1,16,64,128,128,4,4,8,73.26000000000022
gfx950,torch.bfloat16,torch.float32,49,1,16,64,128,128,4,4,8,74.71999999999935
gfx950,torch.bfloat16,torch.float32,50,1,16,64,128,128,4,4,8,76.19950000000063
gfx950,torch.bfloat16,torch.float32,51,1,16,64,128,128,4,4,8,77.64000000000033
gfx950,torch.bfloat16,torch.float32,52,1,16,64,128,128,4,4,8,79.25999999999931
gfx950,torch.bfloat16,torch.float32,53,1,16,64,128,128,4,4,8,80.34000000000015
gfx950,torch.bfloat16,torch.float32,54,1,16,64,128,128,8,2,8,81.5600000000004
gfx950,torch.bfloat16,torch.float32,55,1,16,64,128,128,4,4,8,83.53999999999905
gfx950,torch.bfloat16,torch.float32,56,1,16,64,128,128,4,4,8,84.15999999999985
gfx950,torch.bfloat16,torch.float32,57,1,16,64,128,128,4,4,8,85.38000000000011
gfx950,torch.bfloat16,torch.float32,58,1,16,64,128,128,4,4,8,87.0
gfx950,torch.bfloat16,torch.float32,59,1,16,64,128,128,4,4,8,89.19999999999982
gfx950,torch.bfloat16,torch.float32,60,1,16,64,128,128,4,4,8,89.48000000000047
gfx950,torch.bfloat16,torch.float32,61,1,16,64,128,128,4,4,8,90.70049999999992
gfx950,torch.bfloat16,torch.float32,62,1,16,64,128,128,4,4,8,91.89999999999964
gfx950,torch.bfloat16,torch.float32,63,1,16,64,128,128,4,4,8,93.28049999999985
gfx950,torch.bfloat16,torch.float32,64,1,16,64,128,128,4,4,8,94.68000000000029
gfx950,torch.bfloat16,torch.float32,65,1,16,64,128,128,4,4,8,96.15999999999985
gfx950,torch.bfloat16,torch.float32,66,1,16,64,128,128,4,4,8,98.52049999999963
gfx950,torch.bfloat16,torch.float32,67,1,16,64,128,128,4,4,8,100.98050000000057
gfx950,torch.bfloat16,torch.float32,68,1,16,64,128,128,4,4,8,101.60000000000036
gfx950,torch.bfloat16,torch.float32,69,1,16,64,128,128,4,4,8,103.52099999999973
gfx950,torch.bfloat16,torch.float32,70,1,16,64,128,128,8,2,8,105.1200000000008
gfx950,torch.bfloat16,torch.float32,71,1,16,64,128,128,4,4,8,106.78000000000065
gfx950,torch.bfloat16,torch.float32,72,1,16,64,128,128,4,4,8,107.90050000000065
gfx950,torch.bfloat16,torch.float32,73,1,16,64,128,128,4,4,8,109.83999999999924
gfx950,torch.bfloat16,torch.float32,74,1,16,64,128,128,8,2,8,111.02049999999872
gfx950,torch.bfloat16,torch.float32,75,1,16,64,128,128,4,4,8,111.58100000000013
gfx950,torch.bfloat16,torch.float32,76,1,16,64,128,128,4,4,8,113.61999999999989
gfx950,torch.bfloat16,torch.float32,77,1,16,64,128,128,4,4,8,115.44100000000162
gfx950,torch.bfloat16,torch.float32,78,1,16,64,128,128,4,4,8,115.60000000000036
gfx950,torch.bfloat16,torch.float32,79,1,16,64,128,128,4,4,8,118.0610000000006
gfx950,torch.bfloat16,torch.float32,80,1,16,64,128,128,4,4,8,119.20000000000073
gfx950,torch.bfloat16,torch.float32,81,1,16,64,128,128,4,4,8,119.55999999999949
gfx950,torch.bfloat16,torch.float32,82,1,16,64,128,128,4,4,8,121.94050000000061
gfx950,torch.bfloat16,torch.float32,83,1,16,64,128,128,4,4,8,124.04100000000108
gfx950,torch.bfloat16,torch.float32,84,1,16,64,128,128,4,4,8,124.76100000000042
gfx950,torch.bfloat16,torch.float32,85,1,16,64,128,128,4,4,8,127.28049999999985
gfx950,torch.bfloat16,torch.float32,86,1,16,64,128,128,4,4,8,128.80049999999937
gfx950,torch.bfloat16,torch.float32,87,1,16,64,128,128,4,4,8,129.34100000000035
gfx950,torch.bfloat16,torch.float32,88,1,16,64,128,128,4,4,8,131.18099999999959
gfx950,torch.bfloat16,torch.float32,89,1,16,64,128,128,8,2,8,132.76100000000042
gfx950,torch.bfloat16,torch.float32,90,1,16,64,128,128,8,2,8,134.96100000000024
gfx950,torch.bfloat16,torch.float32,91,1,16,64,128,128,4,4,8,135.14100000000053
gfx950,torch.bfloat16,torch.float32,92,1,16,64,128,128,4,4,8,136.14100000000053
gfx950,torch.bfloat16,torch.float32,93,1,16,64,128,128,4,4,8,138.30099999999948
gfx950,torch.bfloat16,torch.float32,94,1,16,64,128,128,4,4,8,139.90100000000075
gfx950,torch.bfloat16,torch.float32,95,1,16,64,128,128,4,4,8,142.02050000000145
gfx950,torch.bfloat16,torch.float32,96,1,16,64,128,128,4,4,8,142.26100000000042
gfx950,torch.bfloat16,torch.float32,97,1,16,64,128,128,4,4,8,143.5609999999997
gfx950,torch.bfloat16,torch.float32,98,1,16,64,128,128,4,4,8,145.84050000000025
gfx950,torch.bfloat16,torch.float32,99,1,16,64,128,128,4,4,8,146.64050000000134
gfx950,torch.bfloat16,torch.float32,100,1,16,64,128,128,4,4,8,149.16100000000006
gfx950,torch.bfloat16,torch.float32,101,1,16,64,128,128,8,2,8,149.98050000000057
gfx950,torch.bfloat16,torch.float32,102,1,16,64,128,128,4,4,8,152.02099999999973
gfx950,torch.bfloat16,torch.float32,103,1,16,64,128,128,8,2,8,152.92049999999927
gfx950,torch.bfloat16,torch.float32,104,1,16,64,128,128,8,2,8,154.72050000000036
gfx950,torch.bfloat16,torch.float32,105,1,16,64,128,128,4,4,8,155.38100000000122
gfx950,torch.bfloat16,torch.float32,106,1,16,64,128,128,4,4,8,157.08100000000104
gfx950,torch.bfloat16,torch.float32,107,1,16,64,128,128,4,4,8,159.16100000000006
gfx950,torch.bfloat16,torch.float32,108,1,16,64,128,128,4,4,8,159.98050000000057
gfx950,torch.bfloat16,torch.float32,109,1,16,64,128,128,4,4,8,162.26100000000042
gfx950,torch.bfloat16,torch.float32,110,1,16,64,128,128,4,4,8,164.04099999999926
gfx950,torch.bfloat16,torch.float32,111,1,16,64,128,128,4,4,8,164.1810000000005
gfx950,torch.bfloat16,torch.float32,112,1,16,64,128,128,4,4,8,165.52099999999882
gfx950,torch.bfloat16,torch.float32,113,1,16,64,128,128,8,2,8,167.42099999999846
gfx950,torch.bfloat16,torch.float32,114,1,16,64,128,128,4,4,8,168.90100000000075
gfx950,torch.bfloat16,torch.float32,115,1,16,64,128,128,4,4,8,170.0010000000002
gfx950,torch.bfloat16,torch.float32,116,1,16,64,128,128,4,4,8,171.86099999999988
gfx950,torch.bfloat16,torch.float32,117,1,16,64,128,128,4,4,8,173.78099999999904
gfx950,torch.bfloat16,torch.float32,118,1,16,64,128,128,4,4,8,175.46099999999933
gfx950,torch.bfloat16,torch.float32,119,1,16,64,128,128,4,4,8,176.46099999999933
gfx950,torch.bfloat16,torch.float32,120,1,16,64,128,128,4,4,8,177.98100000000068
gfx950,torch.bfloat16,torch.float32,121,1,16,64,128,128,4,4,8,179.66100000000006
gfx950,torch.bfloat16,torch.float32,122,1,16,64,128,128,8,2,8,180.42149999999947
gfx950,torch.bfloat16,torch.float32,123,1,16,64,128,128,4,4,8,181.96100000000115
gfx950,torch.bfloat16,torch.float32,124,1,16,64,128,128,4,4,8,184.6815000000006
gfx950,torch.bfloat16,torch.float32,125,1,16,64,128,128,4,4,8,185.84100000000217
gfx950,torch.bfloat16,torch.float32,126,1,16,64,128,128,4,4,8,186.72100000000137
gfx950,torch.bfloat16,torch.float32,127,1,16,64,128,128,4,4,8,188.46100000000024
gfx950,torch.bfloat16,torch.float32,128,1,16,64,128,128,4,4,8,189.42100000000028
